PlasmoDB_GeneID	PfBloodR1	PfBloodR2	PfOocystR1	PfOocystR2	PfSporozoiteR1	PfSporozoiteR2
PF3D7_0103800	7.672089837	43.77364674	0.890876167	2.070368819	0	0
PF3D7_0103900	38.36044919	78.06300336	120.2682825	87.25125737	17.36390591	9.46667311
PF3D7_0104000	0	2.918243116	3.563504667	0.591533948	3594.328524	3921.569336
PF3D7_0104100	19.94743358	34.28935662	2.6726285	1.183067897	4714.300456	4757.003238
PF3D7_0104200	24.55068748	20.42770181	16.92664717	22.18252306	208.366871	239.033496
PF3D7_0104300	287.7033689	93.38377972	87.30586434	69.50523893	295.1864005	359.7335782
PF3D7_0104400	39.89486715	81.71080726	69.48834101	65.36450129	153.3811689	191.7001305
PF3D7_0104500	19.94743358	12.40253324	92.65112134	81.63168487	0	0
PF3D7_0104600	12.27534374	7.295607791	9.799637834	5.619572509	0	2.366668277
PF3D7_0104700	6.904880854	20.42770181	0	0.591533948	0	0
PF3D7_0104800	6.13767187	10.21385091	89.08761668	94.34966475	818.9975623	785.7338681
PF3D7_0104900	177.2252752	105.0567522	243.2091935	152.6157587	382.0059301	437.8336313
PF3D7_0105000	16.87859764	7.295607791	43.65293217	32.23860018	0	2.366668277
PF3D7_0105100	1.534417967	4.377364674	17.81752334	23.95712491	0	0
PF3D7_0105200	21.48185154	35.0189174	216.4829085	191.3612323	14.4699216	14.20000966
PF3D7_0105300	6.904880854	13.13209402	22.27190417	20.99945516	5.787968638	4.733336555
PF3D7_0105400.1	0	0	0.890876167	0.295766974	0	0
PF3D7_0105400.2	0	0	0	0	0	0
PF3D7_0105500	4.603253902	10.94341169	29.3989135	27.5063286	14.4699216	14.20000966
PF3D7_0105600	49.86858394	29.18243116	41.87117984	44.6608131	590.3728011	565.6337183
PF3D7_0105700	34.52440427	67.11959167	204.9015184	226.8532692	127.33531	111.233409
PF3D7_0105800	15.34417967	50.33969376	84.63323584	85.18088856	66.56163934	78.10005316
PF3D7_0105900	11.50813476	23.34594493	17.81752334	19.81638727	17.36390591	16.56667794
PF3D7_0106000	9.973716789	16.77989792	39.19855134	48.21001679	78.13757662	78.10005316
PF3D7_0106100	46.79974801	51.06925454	58.79782701	47.02694889	23.15187455	28.40001933
PF3D7_0106200	1.534417967	5.106925454	36.52592284	31.05553229	20.25789023	7.100004832
PF3D7_0106300	222.4906053	129.8618187	356.3504667	316.1748954	457.2495224	347.9002368
PF3D7_0106400	38.36044919	14.59121558	103.3416353	94.64543173	8.681952957	14.20000966
PF3D7_0106500	42.19649411	100.6793875	26.726285	23.95712491	0	0
PF3D7_0106600	0	0	1.781752334	1.774601845	0	0
PF3D7_0106700	95.13391398	29.18243116	143.4310628	140.4893127	34.72781183	21.3000145
PF3D7_0106800	13.80976171	29.18243116	30.28978967	34.90050295	23.15187455	11.83334139
PF3D7_0106900	12.27534374	26.26418805	18.7083995	17.1544845	2.893984319	0
PF3D7_0107000	76.72089837	140.8052304	88.19674051	107.9549456	8.681952957	7.100004832
PF3D7_0107100	3.836044919	13.8616548	13.3631425	16.26718358	92.60749821	94.6667311
PF3D7_0107200	3.836044919	2.918243116	11.58139017	14.49258173	8.681952957	4.733336555
PF3D7_0107300	42.19649411	79.52212492	6.236133167	2.366135793	920.2870135	930.1006331
PF3D7_0107400	6.13767187	19.69814104	48.107313	50.28038561	31.83382751	28.40001933
PF3D7_0107500	407.3879704	140.0756696	79.28797884	74.53327749	752.435923	736.0338343
PF3D7_0107600	13.04255272	32.83023506	7.127009334	13.30951384	1229.943336	762.0671853
PF3D7_0107700	13.04255272	59.09442311	30.28978967	19.22485332	170.7450748	158.5667746
PF3D7_0107800	9.206507805	37.20759973	74.83359801	65.95603524	222.8367926	172.7667843
PF3D7_0107900	6.904880854	21.15726259	22.27190417	24.84442583	0	0
PF3D7_0108000	62.91113667	29.18243116	215.5920324	169.1787092	0	2.366668277
PF3D7_0108100	16.11138866	35.0189174	24.0536565	29.28093044	0	0
PF3D7_0108300	573.1051109	208.6543828	261.0267169	275.063286	2433.840812	2049.534728
PF3D7_0108400.1	6.904880854	10.21385091	42.762056	31.05553229	14.4699216	14.20000966
PF3D7_0108400.2	0	0	0	0	0	0
PF3D7_0108500	86.69461516	6.566047012	3.563504667	5.323805535	11.57593728	30.76668761
PF3D7_0108600	16.11138866	30.64155272	48.107313	35.4920369	2.893984319	0
PF3D7_0108700	31.45556833	35.0189174	41.87117984	40.81584243	133.1232787	99.40006765
PF3D7_0108800	21.48185154	27.7233096	32.96241817	29.28093044	17.36390591	28.40001933
PF3D7_0108900	2.301626951	12.40253324	0	0.591533948	49.19773342	59.16670694
PF3D7_0109000	173.3892303	553.0070705	13.3631425	29.57669742	1412.264348	1136.000773
PF3D7_0109100	76.72089837	291.8243116	3.563504667	0.887300922	95.50148253	134.9000918
PF3D7_0109200	16.87859764	10.94341169	26.726285	23.06982398	0	0
PF3D7_0109300	9.206507805	24.80506649	11.58139017	11.23914502	0	0
PF3D7_0109400	47.56695699	148.8303989	179.0661095	221.5294636	78.13757662	54.43337038
PF3D7_0109500	98.9699589	161.2329322	27.61716117	28.09786254	107.0774198	111.233409
PF3D7_0109600	1.534417967	5.836486233	39.19855134	32.53436716	2.893984319	4.733336555
PF3D7_0109700	16.87859764	8.02516857	22.27190417	18.04178542	0	2.366668277
PF3D7_0109800	92.83228703	17.5094587	173.7208525	154.0945935	0	14.20000966
PF3D7_0109900.1	8.439298821	22.61638415	24.94453267	23.06982398	0	0
PF3D7_0109900.2	0	0	0	0	0	0
PF3D7_0110000	89.7634511	286.7173862	5.345257001	10.94337804	78.13757662	44.96669727
PF3D7_0110100	25.31789646	18.23901948	24.94453267	36.08357085	133.1232787	97.03339938
PF3D7_0110200	6.904880854	9.484290128	16.92664717	17.45025147	20.25789023	9.46667311
PF3D7_0110300	0.767208984	0.729560779	0	1.183067897	0	2.366668277
PF3D7_0110400	39.89486715	28.45287038	42.762056	59.15339483	5.787968638	14.20000966
PF3D7_0110500	44.49812106	60.55354466	81.06973117	88.43432527	46.30374911	44.96669727
PF3D7_0110600	396.6470446	633.988317	253.0088314	166.8125734	1195.215524	915.9006234
PF3D7_0110700	42.19649411	161.2329322	63.25220784	78.9697821	11.57593728	7.100004832
PF3D7_0110800	68.28159955	83.16992881	45.4346845	42.59044428	332.8081967	179.8667891
PF3D7_0110900	13.04255272	2.188682337	19.59927567	22.77405701	0	0
PF3D7_0111000	291.5394138	439.9251498	19.59927567	27.80209557	14.4699216	21.3000145
PF3D7_0111200	0.767208984	6.566047012	29.3989135	8.873009225	40.51578047	61.53337521
PF3D7_0111300	77.48810736	157.5851283	166.5938432	154.0945935	11.57593728	9.46667311
PF3D7_0111400	15.34417967	51.79881531	50.77994151	42.88621125	17.36390591	11.83334139
PF3D7_0111500	5.370462886	19.69814104	67.70658867	49.09731771	2.893984319	2.366668277
PF3D7_0111600	4.603253902	0.729560779	0.890876167	2.661902767	0	0
PF3D7_0111700	0	0	0	0.591533948	0	0
PF3D7_0111800	47.56695699	101.4089483	20.49015184	28.98516347	8.681952957	30.76668761
PF3D7_0111900	15.34417967	12.40253324	23.16278034	34.90050295	0	0
PF3D7_0112000	7.672089837	4.377364674	16.035771	15.08411568	0	0
PF3D7_0112100	0	0	0	1.183067897	0	0
PF3D7_0112200	15.34417967	0	2.6726285	0.591533948	0	0
PF3D7_0112300	0	0	504.2359104	75.12481143	1976.59129	231.9334912
PF3D7_0112400	0	0	0.890876167	0	0	0
PF3D7_0112500	0	0	2224.517788	2980.443799	7573.556963	17212.77838
PF3D7_0112600	1.534417967	2.918243116	789.3162837	776.0925402	8.681952957	7.100004832
PF3D7_0112700	1331.107587	768.2275004	17646.47511	7356.907715	68726.33961	44614.0637
PF3D7_0112800	16.87859764	15.32077636	0	0.295766974	60.7736707	37.86669244
PF3D7_0112900	0	0	0	1.478834871	37.62179615	33.13335588
PF3D7_0113000	375.1651931	5.106925454	55.23432234	11.83067897	60.7736707	66.26671177
PF3D7_0113100	1.534417967	0.729560779	0.890876167	0.887300922	8.681952957	0
PF3D7_0113200	10.74092577	32.10067428	10.690514	8.873009225	2.893984319	2.366668277
PF3D7_0113300	106.6420487	1.459121558	11.58139017	2.957669742	0	0
PF3D7_0113400	1.534417967	5.106925454	1.781752334	1.774601845	0	0
PF3D7_0113600	1.534417967	0	3.563504667	1.478834871	2.893984319	2.366668277
PF3D7_0113700	140.399244	2.918243116	29.3989135	18.3375524	14.4699216	7.100004832
PF3D7_0113800	0	0.729560779	2.6726285	4.732271586	75.2435923	78.10005316
PF3D7_0113900	160.3466776	16.05033714	0.890876167	0.295766974	0	0
PF3D7_0114000	5.370462886	5.106925454	0	0.295766974	0	0
PF3D7_0114100	0	0	0	0	0	0
PF3D7_0114200	0	0	0	0	0	0
PF3D7_0114300	0	0	0	0	0	0
PF3D7_0114400	5.370462886	4.377364674	0	0.887300922	2.893984319	4.733336555
PF3D7_0114500	11.50813476	0	0	0	0	0
PF3D7_0114600	0	0.729560779	0	0	0	0
PF3D7_0114700	0	0	0	0	0	0
PF3D7_0114800	2.301626951	0	0	0	0	0
PF3D7_0114900	1.534417967	6.566047012	0	0	0	2.366668277
PF3D7_0115000	0.767208984	0.729560779	0.890876167	0.887300922	0	2.366668277
PF3D7_0115100	2.301626951	14.59121558	0.890876167	0.295766974	0	0
PF3D7_0115200	0	0.729560779	0	0.295766974	0	0
PF3D7_0115300	0	0	0	0	0	0
PF3D7_0115400	0	8.754729349	0	0	0	0
PF3D7_0115500	0	0	0	0	0	0
PF3D7_0115600	0	1.459121558	0	0	0	0
PF3D7_0115700	4.603253902	7.295607791	0.890876167	0	31.83382751	16.56667794
PF3D7_0200100	7.672089837	7.295607791	0.890876167	1.478834871	37.62179615	23.66668277
PF3D7_0200200	0.767208984	0	0	0	0	0
PF3D7_0200300	0	2.188682337	0	0.295766974	0	0
PF3D7_0200400	0	0	0	0	0	0
PF3D7_0200500	0	0.729560779	0	0	0	0
PF3D7_0200600	0	0	0	0	0	0
PF3D7_0200700	0	0	0	0	0	0
PF3D7_0200800	0	0	0	0	0	0
PF3D7_0200900	0	0	0	0	0	0
PF3D7_0201000	0	0	0	0	0	0
PF3D7_0201100	0	0	0	0	0	0
PF3D7_0201200	0	0	0	0	0	2.366668277
PF3D7_0201300	0	3.647803895	0	0	0	0
PF3D7_0201400	0	0	0	0	0	0
PF3D7_0201500	121.2190194	7.295607791	0	0.295766974	5.787968638	0
PF3D7_0201600	474.135152	0	0	0	5.787968638	0
PF3D7_0201700	184.8973651	0	0	0.295766974	109.9714041	87.56672627
PF3D7_0201800	573.1051109	0	0	0	0	0
PF3D7_0201900	463.3942262	0	0	0	0	0
PF3D7_0202000	14117.41251	0.729560779	0.890876167	0.295766974	0	2.366668277
PF3D7_0202100	88.99624211	0	0.890876167	0	5191.807868	4255.269563
PF3D7_0202200	151.1401698	0.729560779	0	0	0	0
PF3D7_0202300	0.767208984	0	0	0	0	0
PF3D7_0202400	0	0.729560779	0	0	0	2.366668277
PF3D7_0202500	813.2415228	1.459121558	0	0.591533948	8.681952957	4.733336555
PF3D7_0202600.1	0.767208984	1.459121558	0	0.887300922	0	0
PF3D7_0202600.2	0	0	0	0	0	0
PF3D7_0202700	4.603253902	10.94341169	33.85329434	28.98516347	8.681952957	9.46667311
PF3D7_0202800	5.370462886	4.377364674	2.6726285	1.774601845	2.893984319	7.100004832
PF3D7_0202900	3.068835935	2.918243116	3.563504667	5.028038561	0	9.46667311
PF3D7_0203000	8.439298821	36.47803895	9.799637834	10.3518441	164.9571062	260.3335105
PF3D7_0203100	9.206507805	19.69814104	2.6726285	1.774601845	141.8052316	111.233409
PF3D7_0203200	60.60950972	117.4592854	10.690514	10.94337804	0	4.733336555
PF3D7_0203300	28.3867324	18.23901948	22.27190417	24.84442583	0	0
PF3D7_0203400	115.0813476	214.490869	99.77813068	116.5321878	208.366871	272.1668519
PF3D7_0203500	0	0	0	0.295766974	0	0
PF3D7_0203600	26.08510545	35.74847817	4.454380834	10.64761107	2.893984319	0
PF3D7_0203700	4.603253902	0.729560779	6.236133167	6.211106457	0	0
PF3D7_0203800	555.4593042	1249.737615	8.908761668	8.873009225	31.83382751	35.50002416
PF3D7_0203900	5.370462886	24.80506649	14.25401867	13.90104779	34.72781183	30.76668761
PF3D7_0204000	23.7834785	54.71705843	5.345257001	4.732271586	14.4699216	18.93334622
PF3D7_0204100	25.31789646	40.12584285	6.236133167	6.802640406	436.9916322	312.4002126
PF3D7_0204200	110.4780937	71.49695635	53.45257001	50.28038561	28.93984319	33.13335588
PF3D7_0204300	65.21276362	82.44036804	23.16278034	20.70368819	37.62179615	35.50002416
PF3D7_0204400	8.439298821	5.836486233	0.890876167	3.54920369	0	0
PF3D7_0204500	26.08510545	2.188682337	21.381028	22.77405701	37.62179615	21.3000145
PF3D7_0204600	8.439298821	7.295607791	23.16278034	21.88675609	2.893984319	7.100004832
PF3D7_0204700	184.1301561	61.28310544	563.0337374	428.2705786	118.6533571	248.5001691
PF3D7_0204800	3.836044919	12.40253324	39.19855134	35.78780387	8.681952957	9.46667311
PF3D7_0204900	5.370462886	9.484290128	37.416799	39.33700756	2.893984319	4.733336555
PF3D7_0205000	80.55694329	144.4530343	3.563504667	5.323805535	5.787968638	0
PF3D7_0205100	39.12765817	59.82398388	3.563504667	4.732271586	0	4.733336555
PF3D7_0205200	11.50813476	29.91199194	0	0.295766974	20.25789023	21.3000145
PF3D7_0205300	27.61952341	55.44661921	9.799637834	5.619572509	2.893984319	2.366668277
PF3D7_0205400	19.18022459	12.40253324	15.14489483	21.59098911	5.787968638	2.366668277
PF3D7_0205500	36.82603122	21.15726259	15.14489483	18.3375524	0	2.366668277
PF3D7_0205600	32.22277732	73.68563869	31.18066584	36.08357085	8.681952957	4.733336555
PF3D7_0205700.1	0	0	0	0	0	0
PF3D7_0205700.2	0	2.188682337	0	0	0	0
PF3D7_0205800	16.87859764	24.07550571	6.236133167	5.028038561	0	0
PF3D7_0205900	165.7171405	173.6354654	268.1537262	236.0220454	57.87968638	28.40001933
PF3D7_0206000	54.47183785	62.01266622	46.32556067	59.15339483	28.93984319	101.7667359
PF3D7_0206100	17.64580663	4.377364674	52.56169384	50.87191955	11.57593728	18.93334622
PF3D7_0206200	8.439298821	43.77364674	40.0894275	47.02694889	3733.239772	3623.369133
PF3D7_0206300	49.86858394	35.0189174	95.32374984	88.43432527	57.87968638	44.96669727
PF3D7_0206500	181.8285291	159.0442498	96.21462601	110.3210814	1348.596693	721.8338246
PF3D7_0206600	6.13767187	4.377364674	9.799637834	5.323805535	0	2.366668277
PF3D7_0206700	18.41301561	4.377364674	45.4346845	57.67455996	8.681952957	0
PF3D7_0206800	0	0	0	0.591533948	0	2.366668277
PF3D7_0206900.1	0	0	0.890876167	0.295766974	8.681952957	7.100004832
PF3D7_0206900.2	0	0	0.890876167	1.774601845	5.787968638	2.366668277
PF3D7_0207000	3.068835935	17.5094587	30.28978967	34.60473598	396.4758517	392.8669341
PF3D7_0207100	55.23904683	115.2706031	63.25220784	83.99782066	659.8284248	532.5003624
PF3D7_0207200	0.767208984	3.647803895	5.345257001	3.844970664	86.81952957	61.53337521
PF3D7_0207300	0	0.729560779	0.890876167	1.183067897	7197.339002	8529.472472
PF3D7_0207400	0.767208984	0	0	2.366135793	8.681952957	0
PF3D7_0207500	0	0	0.890876167	1.774601845	11.57593728	2.366668277
PF3D7_0207600	0	0	0	0.591533948	2.893984319	0
PF3D7_0207700	0	0	0.890876167	2.070368819	0	0
PF3D7_0207800	0	0.729560779	1.781752334	4.436504612	2.893984319	0
PF3D7_0207900	0	1.459121558	16.92664717	35.19626992	17.36390591	7.100004832
PF3D7_0208000	5.370462886	26.99374883	3.563504667	22.18252306	34.72781183	4.733336555
PF3D7_0208100.1	2.301626951	2.188682337	1.781752334	2.957669742	0	0
PF3D7_0208100.2	0	0	0	0	0	0
PF3D7_0208200	73.65206244	16.77989792	122.0500348	138.1231769	2.893984319	0
PF3D7_0208300	46.03253902	19.69814104	65.03396017	62.11106457	14.4699216	2.366668277
PF3D7_0208400	76.72089837	114.5410423	164.8120909	122.7432943	280.716479	267.4335154
PF3D7_0208500	1.534417967	4.377364674	70.37921717	70.09677287	2.893984319	14.20000966
PF3D7_0208600	19.18022459	49.61013298	58.79782701	94.05389778	17.36390591	28.40001933
PF3D7_0208700.1	0	0	0	0	0	0
PF3D7_0208700.2	5.370462886	6.566047012	10.690514	14.19681476	0	2.366668277
PF3D7_0208800	16.87859764	31.3711135	16.035771	31.05553229	2.893984319	7.100004832
PF3D7_0208900	90.53066008	245.8619825	2.6726285	10.05607712	14.4699216	0
PF3D7_0209000	270.0575623	644.2021679	59.68870317	21.88675609	109.9714041	68.63338005
PF3D7_0209100	45.26533004	19.69814104	21.381028	26.91479465	0	2.366668277
PF3D7_0209200	31.45556833	5.836486233	43.65293217	47.61848284	0	0
PF3D7_0209300	4.603253902	1.459121558	6.236133167	15.37988266	0	0
PF3D7_0209400	19.18022459	13.13209402	79.28797884	66.84333616	2.893984319	14.20000966
PF3D7_0209500	4.603253902	8.02516857	0	0.295766974	52.09171774	35.50002416
PF3D7_0209600	4.603253902	1.459121558	0	1.183067897	63.66765502	68.63338005
PF3D7_0209700	90.53066008	57.63530155	29.3989135	37.85817269	570.1149109	603.5004108
PF3D7_0209800	332.20149	80.98124648	604.9049172	506.9445937	17.36390591	14.20000966
PF3D7_0209900	0.767208984	0.729560779	1.781752334	2.070368819	0	2.366668277
PF3D7_0210000	65.9799726	50.33969376	40.98030367	45.25234705	11.57593728	2.366668277
PF3D7_0210100.1	135.0287811	29.18243116	292.2073827	296.6542751	31.83382751	21.3000145
PF3D7_0210100.2	0	0	0	0	0	0
PF3D7_0210200	224.0250233	553.0070705	91.76024518	89.32162619	17.36390591	2.366668277
PF3D7_0210300	4.603253902	8.02516857	36.52592284	28.68939649	0	0
PF3D7_0210400	2.301626951	2.918243116	27.61716117	28.98516347	2.893984319	0
PF3D7_0210500	10.74092577	7.295607791	24.94453267	17.1544845	0	2.366668277
PF3D7_0210600	27.61952341	62.742227	2.6726285	10.3518441	92.60749821	78.10005316
PF3D7_0210700	39.12765817	88.27685427	7.127009334	4.140737638	49.19773342	49.70003383
PF3D7_0210800	40.66207614	24.80506649	8.017885501	14.78834871	20.25789023	68.63338005
PF3D7_0210900	120.4518104	47.42145064	96.21462601	143.1512155	43.40976479	94.6667311
PF3D7_0211000	2.301626951	0	1.781752334	1.478834871	2.893984319	0
PF3D7_0211100	5.370462886	9.484290128	8.908761668	9.168776199	2.893984319	0
PF3D7_0211200	1.534417967	5.106925454	12.47226633	17.45025147	0	0
PF3D7_0211300	4.603253902	10.21385091	20.49015184	27.80209557	0	0
PF3D7_0211400	6.904880854	23.34594493	57.90695084	54.12535627	0	0
PF3D7_0211500	6.904880854	8.02516857	9.799637834	10.64761107	2.893984319	0
PF3D7_0211600	0.767208984	0.729560779	0	2.070368819	0	0
PF3D7_0211700	6.904880854	18.23901948	19.59927567	21.29522214	205.4728867	142.0000966
PF3D7_0211800	182.5957381	51.79881531	204.9015184	248.7400253	2.893984319	9.46667311
PF3D7_0211900	10.74092577	14.59121558	25.83540884	25.1401928	0	0
PF3D7_0212000	5.370462886	12.40253324	8.017885501	14.19681476	0	0
PF3D7_0212100	122.7534374	89.00641505	111.3595208	123.0390612	8.681952957	28.40001933
PF3D7_0212200	5.370462886	7.295607791	16.92664717	27.80209557	0	0
PF3D7_0212300	252.4117557	189.6858026	342.9873242	298.7246439	5.787968638	0
PF3D7_0212400	176.4580663	87.54729349	285.0803734	267.9648786	211.2608553	350.2669051
PF3D7_0212500	160.3466776	105.0567522	203.119766	225.3744343	289.3984319	762.0671853
PF3D7_0212600	0	1.459121558	25.83540884	23.66135793	2364.385189	1957.234665
PF3D7_0212700	40.66207614	116.7297247	20.49015184	14.78834871	72.34960798	80.46672143
PF3D7_0212800	29.15394138	68.57871323	17.81752334	11.53491199	445.6735851	409.433612
PF3D7_0212900	22.24906053	41.58496441	24.0536565	26.3232607	2.893984319	4.733336555
PF3D7_0213000	20.71464256	27.7233096	51.67081767	48.80155074	115.7593728	56.80003866
PF3D7_0213100	81.32415228	104.3271914	138.0858058	137.531643	2.893984319	2.366668277
PF3D7_0213200	9.973716789	16.05033714	24.94453267	17.1544845	0	0
PF3D7_0213300	3.836044919	8.02516857	16.92664717	17.1544845	0	2.366668277
PF3D7_0213400	7.672089837	14.59121558	20.49015184	33.71743505	2.893984319	11.83334139
PF3D7_0213500	16.87859764	16.77989792	11.58139017	8.57724225	0	4.733336555
PF3D7_0213600	96.66833195	208.6543828	12.47226633	13.30951384	11.57593728	4.733336555
PF3D7_0213700	36.82603122	54.71705843	89.08761668	69.50523893	5.787968638	7.100004832
PF3D7_0213800	64.44555463	199.8996535	9.799637834	18.04178542	52.09171774	56.80003866
PF3D7_0213900	38.36044919	29.91199194	23.16278034	39.63277454	0	4.733336555
PF3D7_0214000	119.6846015	49.61013298	470.382616	418.8060354	0	4.733336555
PF3D7_0214100	256.2478006	72.22651713	223.6099179	226.5575022	622.2066286	473.3336555
PF3D7_0214200	9.206507805	22.61638415	61.47045551	84.58935461	14.4699216	9.46667311
PF3D7_0214300	14.57697069	41.58496441	6.236133167	15.9714166	20.25789023	16.56667794
PF3D7_0214400	82.85857024	65.66047012	70.37921717	80.44861697	31.83382751	73.3667166
PF3D7_0214500	0	0.729560779	1.781752334	2.070368819	0	0
PF3D7_0214600	1.534417967	0	1.781752334	2.661902767	1554.069579	2435.301658
PF3D7_0214700	13.04255272	12.40253324	6.236133167	2.070368819	2.893984319	4.733336555
PF3D7_0214800	111.2453026	36.47803895	24.0536565	23.95712491	17.36390591	9.46667311
PF3D7_0214900	24.55068748	39.39628207	15.14489483	9.760310147	2.893984319	14.20000966
PF3D7_0215000	39.89486715	101.4089483	29.3989135	37.85817269	81.03156093	52.0667021
PF3D7_0215100	23.7834785	10.21385091	29.3989135	32.83013413	20.25789023	37.86669244
PF3D7_0215200	3.836044919	8.02516857	2.6726285	9.168776199	231.5187455	205.9001401
PF3D7_0215300	121.9862284	3.647803895	0	0.887300922	0	4.733336555
PF3D7_0215400	88.99624211	56.17617999	23.16278034	28.98516347	54.98570206	97.03339938
PF3D7_0215500	33.75719528	30.64155272	28.50803734	18.3375524	14.4699216	11.83334139
PF3D7_0215600	24.55068748	28.45287038	10.690514	10.3518441	0	0
PF3D7_0215700	249.3429197	162.6920537	290.4256304	303.7526825	8.681952957	35.50002416
PF3D7_0215800	99.73716789	158.3146891	61.47045551	73.05444262	8.681952957	4.733336555
PF3D7_0215900	10.74092577	24.80506649	7.127009334	5.323805535	43.40976479	30.76668761
PF3D7_0216000	546.2527964	978.3410047	11.58139017	26.91479465	173.6390591	99.40006765
PF3D7_0216100	3.068835935	2.918243116	47.21643684	83.70205369	72.34960798	132.5334235
PF3D7_0216200	18.41301561	3.647803895	18.7083995	15.08411568	8.681952957	7.100004832
PF3D7_0216300	9.206507805	0.729560779	25.83540884	20.11215424	0	11.83334139
PF3D7_0216400	6.904880854	16.05033714	16.035771	15.08411568	0	2.366668277
PF3D7_0216500	6.904880854	18.23901948	6.236133167	20.99945516	2.893984319	11.83334139
PF3D7_0216600	110.4780937	77.33344258	88.19674051	84.29358763	1117.077947	1105.234086
PF3D7_0216700.1	0.767208984	0	0	0.591533948	11.57593728	16.56667794
PF3D7_0216700.2	0	0	0	0	0	0
PF3D7_0216800	0.767208984	0	5.345257001	9.464543173	0	0
PF3D7_0216900	23.7834785	53.98749765	8.017885501	4.436504612	0	0
PF3D7_0217000	15.34417967	31.3711135	5.345257001	7.394174354	0	0
PF3D7_0217100	24.55068748	81.71080726	555.0158519	564.9149206	23.15187455	9.46667311
PF3D7_0217200	7.672089837	31.3711135	25.83540884	29.87246439	5.787968638	30.76668761
PF3D7_0217300	15.34417967	13.8616548	8.908761668	4.140737638	20.25789023	18.93334622
PF3D7_0217400	11.50813476	18.23901948	24.0536565	23.06982398	8.681952957	4.733336555
PF3D7_0217500	46.03253902	93.38377972	4.454380834	2.957669742	1826.104105	1666.134467
PF3D7_0217600	42.96370309	41.58496441	67.70658867	74.53327749	480.401397	404.7002754
PF3D7_0217700	39.12765817	40.12584285	31.18066584	26.91479465	17.36390591	4.733336555
PF3D7_0217800	369.0275212	125.484454	550.5614711	488.9028083	20.25789023	18.93334622
PF3D7_0217900	5.370462886	16.05033714	58.79782701	41.11160941	0	0
PF3D7_0218000	19.18022459	56.90574077	89.08761668	83.99782066	0	4.733336555
PF3D7_0218100	16.11138866	43.04408597	1.781752334	2.366135793	0	0
PF3D7_0218200	16.11138866	35.0189174	38.30767517	33.71743505	23.15187455	59.16670694
PF3D7_0218300	3.068835935	3.647803895	17.81752334	10.64761107	118.6533571	75.73338488
PF3D7_0218400	34.52440427	16.05033714	31.18066584	45.54811402	2.893984319	2.366668277
PF3D7_0218500	47.56695699	13.8616548	83.74235968	62.11106457	2.893984319	2.366668277
PF3D7_0218600	101.2715859	48.8805722	72.16096951	96.71580055	260.4585887	82.83338971
PF3D7_0218700	58.30788276	55.44661921	62.36133167	57.08302601	17.36390591	52.0667021
PF3D7_0218800	299.2115037	102.8680698	416.930046	415.5525987	931.8629507	1117.067427
PF3D7_0218900	0	0	0	1.183067897	0	0
PF3D7_0219000	0	0	0	0	0	0
PF3D7_0219100	3.068835935	16.77989792	23.16278034	32.53436716	0	0
PF3D7_0219200	112.7797206	21.88682337	293.989135	295.7669742	0	4.733336555
PF3D7_0219300	6.904880854	10.94341169	3.563504667	5.028038561	5.787968638	2.366668277
PF3D7_0219400.1	27.61952341	29.91199194	3.563504667	4.732271586	0	2.366668277
PF3D7_0219400.2	0	0	0	0	0	0
PF3D7_0219500	5.370462886	14.59121558	35.63504667	30.75976531	14.4699216	16.56667794
PF3D7_0219600	98.20274992	210.1135044	57.90695084	61.8152976	0	9.46667311
PF3D7_0219700	64.44555463	2.188682337	1.781752334	0.887300922	14.4699216	4.733336555
PF3D7_0219800	15.34417967	11.67297247	0	1.478834871	72.34960798	16.56667794
PF3D7_0219900	47.56695699	7.295607791	0	0	5.787968638	2.366668277
PF3D7_0220000	236.300367	0.729560779	0.890876167	0	26.04585887	7.100004832
PF3D7_0220100	151.1401698	20.42770181	24.0536565	21.29522214	130.2292944	61.53337521
PF3D7_0220200	119.6846015	0	5.345257001	5.028038561	0	0
PF3D7_0220300	22.24906053	0	3.563504667	0.295766974	92.60749821	56.80003866
PF3D7_0220400	3.068835935	0	0	0.295766974	0	0
PF3D7_0220500	5.370462886	0	0	0	2.893984319	7.100004832
PF3D7_0220600	120.4518104	0	0.890876167	2.070368819	2.893984319	0
PF3D7_0220700	54.47183785	0	0	1.478834871	2.893984319	2.366668277
PF3D7_0220800	0.767208984	0	0	0	11.57593728	0
PF3D7_0220900	0	0	0	0	0	0
PF3D7_0221000	0	0	0	0	0	0
PF3D7_0221100	0	0	0	0	0	0
PF3D7_0221200	5.370462886	0	0	0	0	0
PF3D7_0221300	0	0	0	0.295766974	0	0
PF3D7_0221400	0	0	0	0	0	0
PF3D7_0221500	0	0	0	0	0	0
PF3D7_0221600	0	0	0	0	0	0
PF3D7_0221700	8.439298821	0	0	1.183067897	0	0
PF3D7_0221800	0.767208984	0	0	0	0	0
PF3D7_0221900	0	0	0	0.295766974	0	0
PF3D7_0222000	0	0	0	0	0	0
PF3D7_0222100	0	0	0	0	0	0
PF3D7_0222200	0	0	0	0	0	0
PF3D7_0222300	0	0	0	0	0	0
PF3D7_0222400	0	0	0	0	0	0
PF3D7_0222500	0	0	0	0	0	0
PF3D7_0222600	0	0	0	0	0	0
PF3D7_0222700	0	0	0	0	0	0
PF3D7_0222800	0	0	0	0	0	0
